Brazil,Serie A,2023,30/11/2023,0:30,Palmeiras,America MG,4,0,H,1.19,7.6,15.84,1.21,8.31,17,1.19,7.31,13.82
Brazil,Serie A,2023,30/11/2023,22:00,Gremio,Goias,2,1,H,1.52,4.58,6.46,1.57,4.8,6.51,1.52,4.31,6.01
Brazil,Serie A,2023,30/11/2023,23:00,Cruzeiro,Athletico-PR,1,1,D,2.01,3.46,4.14,2.11,3.55,4.32,2,3.34,3.99
Brazil,Serie A,2023,30/11/2023,23:30,Bragantino,Fortaleza,1,2,A,1.85,3.68,4.59,1.86,3.83,4.9,1.79,3.64,4.49
Brazil,Serie A,2023,2/12/2023,21:00,Corinthians,Internacional,1,2,A,2.64,2.88,3.31,2.64,2.95,3.47,2.52,2.87,3.23
Brazil,Serie A,2023,3/12/2023,0:00,Atletico-MG,Sao Paulo,2,1,H,1.7,3.62,6.01,1.71,3.95,6.75,1.66,3.57,5.85
Brazil,Serie A,2023,3/12/2023,19:00,Flamengo RJ,Cuiaba,2,1,H,1.37,4.87,10.36,1.4,5,11,1.36,4.66,9.55
Brazil,Serie A,2023,3/12/2023,19:00,Palmeiras,Fluminense,1,0,H,1.27,6.17,10.98,1.32,6.5,12,1.27,5.76,10.63
Brazil,Serie A,2023,3/12/2023,21:30,America MG,Bahia,3,2,H,3.77,3.76,2.01,4.2,3.89,2.07,3.74,3.67,1.94
Brazil,Serie A,2023,3/12/2023,21:30,Athletico-PR,Santos,3,0,H,2.03,3.44,4.07,2.05,3.55,4.56,1.97,3.37,4
Brazil,Serie A,2023,3/12/2023,21:30,Botafogo RJ,Cruzeiro,0,0,D,1.96,3.54,4.22,1.99,3.6,4.55,1.92,3.42,4.14
Brazil,Serie A,2023,3/12/2023,21:30,Bragantino,Coritiba,1,0,H,1.2,7.58,14.6,1.25,8.1,15,1.19,7.07,13.37
Brazil,Serie A,2023,3/12/2023,21:30,Fortaleza,Goias,1,0,H,1.41,4.76,8.75,1.47,4.9,9.2,1.4,4.54,8.14
Brazil,Serie A,2023,3/12/2023,21:30,Gremio,Vasco,1,0,H,1.85,3.72,4.56,1.91,3.85,4.9,1.83,3.58,4.34
Brazil,Serie A,2023,6/12/2023,22:00,Goias,America MG,1,0,H,1.72,4.14,4.67,1.85,4.2,4.9,1.71,3.97,4.49
Brazil,Serie A,2023,7/12/2023,0:30,Bahia,Atletico-MG,4,1,H,2.5,3.64,2.83,2.85,3.71,2.87,2.51,3.45,2.71
Brazil,Serie A,2023,7/12/2023,0:30,Coritiba,Corinthians,0,2,A,3.4,3.3,2.29,3.52,3.34,2.48,3.23,3.22,2.29
Brazil,Serie A,2023,7/12/2023,0:30,Cruzeiro,Palmeiras,1,1,D,4.13,2.83,2.29,4.13,3.03,2.43,3.81,2.87,2.24
Brazil,Serie A,2023,7/12/2023,0:30,Cuiaba,Athletico-PR,3,0,H,2.37,3.12,3.43,2.4,3.25,3.59,2.31,3.1,3.33
Brazil,Serie A,2023,7/12/2023,0:30,Fluminense,Gremio,2,3,A,2.08,3.92,3.35,2.16,3.96,3.45,2.08,3.75,3.23
Brazil,Serie A,2023,7/12/2023,0:30,Internacional,Botafogo RJ,3,1,H,2.1,3.38,3.71,2.18,3.51,3.86,2.09,3.36,3.56
Brazil,Serie A,2023,7/12/2023,0:30,Santos,Fortaleza,1,2,A,1.95,3.33,4.5,1.98,3.47,4.6,1.94,3.28,4.23
Brazil,Serie A,2023,7/12/2023,0:30,Sao Paulo,Flamengo RJ,1,0,H,3.41,3.36,2.26,3.56,3.46,2.34,3.35,3.28,2.21
Brazil,Serie A,2023,7/12/2023,0:30,Vasco,Bragantino,2,1,H,2.21,3.35,3.54,2.28,3.49,3.75,2.18,3.31,3.38
